TimeStamp,BYA_PLC_GE3010C_ExhaustTemp_LB,BYA_PLC_TT3201_PV,CLUSTER,OVER_BY,HEALTH
2024-04-17 20:00:00+07:00,874.33,109.26,1,2.88,66.27
2024-04-17 21:00:00+07:00,873.1,108.5,1,2.72,67.8
2024-04-17 22:00:00+07:00,871.97,107,1,2.67,68.29
2024-04-17 23:00:00+07:00,871.93,104.72,1,2.93,65.8
2024-04-18 00:00:00+07:00,871.39,105.18,1,2.78,67.22
2024-04-18 01:00:00+07:00,873.5,109.74,1,2.67,68.29
2024-04-18 02:00:00+07:00,868.79,112.64,1,1.62,79.34
2024-04-18 03:00:00+07:00,868.52,113.16,1,1.55,80.14
2024-04-18 04:00:00+07:00,868.17,117.87,1,1.25,83.65
2024-04-18 05:00:00+07:00,867.03,117.23,1,1.11,85.34
2024-04-18 06:00:00+07:00,866.52,115.54,1,1.11,85.34
2024-04-18 07:00:00+07:00,869.59,116.95,1,1.5,80.71
2024-04-18 08:00:00+07:00,871.23,118.94,1,1.68,78.66
2024-04-18 09:00:00+07:00,872.26,115.88,1,1.99,75.26
2024-04-18 11:00:00+07:00,876.4,114.84,1,2.8,67.03
2024-04-18 12:00:00+07:00,878.39,115.08,1,3.17,63.58
2024-04-18 13:00:00+07:00,878.72,115.1,1,3.24,62.95
2024-04-18 14:00:00+07:00,876.95,114.6,1,2.92,65.89
2024-04-18 15:00:00+07:00,877.2,114.89,1,2.95,65.61
2024-04-18 16:00:00+07:00,875.57,112.64,1,2.81,66.94
2024-04-18 17:00:00+07:00,873.8,110.62,1,2.65,68.48
2024-04-18 18:00:00+07:00,872.72,109.42,1,2.56,69.37
2024-04-18 19:00:00+07:00,870.8,107.19,1,2.44,70.57
2024-04-18 20:00:00+07:00,870.3,103.39,1,2.8,67.03
2024-04-18 21:00:00+07:00,869.13,101.66,1,2.82,66.84
2024-04-18 22:00:00+07:00,869.06,101.77,1,2.8,67.03
2024-04-18 23:00:00+07:00,870.49,102.88,1,2.9,66.08
2024-04-19 00:00:00+07:00,870.6,105.83,1,2.56,69.37
2024-04-19 01:00:00+07:00,868.54,109.26,1,1.86,76.67
2024-04-19 02:00:00+07:00,867.56,110.06,1,1.63,79.23
2024-04-19 03:00:00+07:00,867.36,109.14,1,1.68,78.66
2024-04-19 04:00:00+07:00,867.26,107.98,1,1.77,77.66
2024-04-19 05:00:00+07:00,867.06,106.57,1,1.88,76.45
2024-04-19 06:00:00+07:00,868.15,105.75,1,2.15,73.55
2024-04-19 07:00:00+07:00,868,107.56,1,1.93,75.9
2024-04-19 08:00:00+07:00,871.5,110.76,1,2.22,72.82
2024-04-19 09:00:00+07:00,874.44,113.53,1,2.53,69.67
2024-04-19 10:00:00+07:00,871.03,114.04,1,1.89,76.34
2024-04-19 11:00:00+07:00,871.58,115.39,1,1.9,76.23
2024-04-19 12:00:00+07:00,872.22,116.4,1,1.95,75.69
2024-04-19 13:00:00+07:00,873.79,117.87,1,2.15,73.55
2024-04-19 14:00:00+07:00,875.62,117.14,1,2.51,69.87
2024-04-19 15:00:00+07:00,879.83,115.91,1,3.41,61.44
2024-04-19 16:00:00+07:00,879.62,113.22,1,3.57,60.05
2024-04-19 17:00:00+07:00,878.28,111.76,1,3.42,61.35
2024-04-19 18:00:00+07:00,875.44,109.73,1,3.04,64.77
2024-04-19 19:00:00+07:00,874,108.59,1,2.88,66.27
2024-04-19 20:00:00+07:00,873.82,107.15,1,3,65.14
2024-04-19 21:00:00+07:00,874.26,103.07,1,3.6,59.79
2024-04-19 22:00:00+07:00,872.8,100.4,1,3.69,59.03
2024-04-19 23:00:00+07:00,873.63,104.13,1,3.33,62.14
2024-04-20 00:00:00+07:00,853.27,106.84,1,0.12,98.3
2024-04-20 01:00:00+07:00,872.54,95.31,1,4.49,52.65
2024-04-20 02:00:00+07:00,870.43,94.75,1,4.17,55.12
2024-04-20 03:00:00+07:00,869.92,93.17,1,4.36,53.64
2024-04-20 04:00:00+07:00,868.53,92.62,1,4.2,54.88
2024-04-20 05:00:00+07:00,867.71,92.67,1,4.04,56.15
2024-04-20 06:00:00+07:00,868.4,93.4,1,4.03,56.23
2024-04-20 07:00:00+07:00,868.45,95.56,1,3.65,59.37
